YYYY_LOCAL,MM_LOCAL,DD_LOCAL,HHMM_LOCAL,YYYYMMDDHH,YYYY_SOLAR,MM_SOLAR,DD_SOLAR,HHMM_SOLAR,NEAR_CMMTY,PROVINCE,FUJITA,START_LAT_,START_LON_,END_LAT_N,END_LON_W,LENGTH_M,MOTION_DEG,WIDTH_MAX_,HUMAN_FATA,HUMAN_INJ,ANIMAL_FAT,ANIMAL_INJ,DMG_THOUS,FORECAST_R
     1993.000000,        7.000000,       22.000000,     1100.000000,19930722 1700,     1993.000000,        7.000000,       22.000000,      855.000000,Wilcox,SK,0,       50.100000,     -104.730000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte
     1993.000000,        7.000000,       24.000000,     1700.000000,19930724 2300,     1993.000000,        7.000000,       24.000000,     1531.000000,Medicine Hat,AB,0,       50.050000,     -110.670000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Medicine Hat - Bow Island - Suffield
     1993.000000,        7.000000,       26.000000,     1630.000000,19930726 2230,     1993.000000,        7.000000,       26.000000,     1429.000000,Ralph,SK,0,       49.539000,     -103.666000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Estevan - Weyburn - Radville - Milestone
     1993.000000,        7.000000,       28.000000,     1950.000000,19930729 0250,     1993.000000,        7.000000,       28.000000,     1809.000000,Baptiste Lake,AB,0,       54.750000,     -113.555000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Westlock - Barrhead - Athabasca
     1993.000000,        7.000000,       29.000000,     1800.000000,19930730 0000,     1993.000000,        7.000000,       29.000000,     1618.000000,Falun,AB,0,       52.950000,     -113.831500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Drayton Valley - Devon - Rimbey - Pigeon Lake
     1993.000000,        7.000000,       29.000000,     1940.000000,19930730 0240,     1993.000000,        7.000000,       29.000000,     1805.000000,Holden,AB,2,       53.235000,     -112.230000,       53.347370,     -112.048959,17000,225,250,0,2,-999,-999,-999,Leduc - Camrose - Wetaskiwin - Tofield
     1993.000000,        7.000000,       30.000000,     2225.000000,19930730 0425,     1993.000000,        7.000000,       30.000000,     2101.000000,Eatonia,SK,1,       51.220000,     -109.380000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kindersley - Rosetown - Biggar - Wilkie - Macklin
     1993.000000,        7.000000,       29.000000,      200.000000,19930730 0800,     1993.000000,        7.000000,       29.000000,       27.000000,35 km NE of Lac La Biche,AB,0,       55.038500,     -111.698500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Bonnyville - St. Paul - Cold Lake - Lac La Biche
     1993.000000,        7.000000,        9.000000,        0.000000,,     1993.000000,        7.000000,        9.000000,        0.000000,Lac-du-Fils,QC,1,       46.623071,      -78.127965,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Témiscamingue
     1993.000000,        7.000000,        3.000000,        0.000000,,     1993.000000,        7.000000,        3.000000,        0.000000,St-Léonard,QC,0,       45.586611,      -73.597277,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Metro Montréal - Laval
     1993.000000,        7.000000,       20.000000,        0.000000,,     1993.000000,        7.000000,       20.000000,        0.000000,St-Mathieu,QC,0,       45.328194,      -73.524777,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Richelieu Valley - Saint-Hyacinthe
     1993.000000,        8.000000,        1.000000,     1915.000000,19930801 2315,     1993.000000,        8.000000,        1.000000,     1731.000000,Sault Ste. Marie,ON,0,       46.574000,      -84.446500,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Sault Ste. Marie - Superior East
     1993.000000,        8.000000,        1.000000,     1840.000000,19930802 0040,     1993.000000,        8.000000,        1.000000,     1707.000000,Viking,AB,0,       53.142000,     -111.709500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1993.000000,        8.000000,        7.000000,     1820.000000,19930808 0020,     1993.000000,        8.000000,        7.000000,     1638.000000,Olds,AB,0,       51.780000,     -114.020000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Airdrie - Cochrane - Olds - Sundre
     1993.000000,        8.000000,        9.000000,     1745.000000,19930809 2345,     1993.000000,        8.000000,        9.000000,     1612.000000,Two Hills,AB,0,       53.770500,     -111.821000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1993.000000,        8.000000,       11.000000,     1700.000000,19930811 2200,     1993.000000,        8.000000,       11.000000,     1521.000000,Siglunes,MB,0,       50.905000,      -98.727000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Arborg - Hecla - Fisher River - Gypsumville - Ashern
     1993.000000,        8.000000,       11.000000,     1800.000000,19930811 2300,     1993.000000,        8.000000,       11.000000,     1618.000000,Crane River,MB,1,       51.531000,      -99.279000,     -999.000000,     -999.000000,-999,-999,800,-999,-999,-999,-999,-999,Ste. Rose - McCreary - Alonsa - Gladstone
     1993.000000,        8.000000,       14.000000,     1600.000000,19930814 2000,     1993.000000,        8.000000,       14.000000,     1426.000000,Tupperville,ON,0,       42.590000,      -82.269000,     -999.000000,     -999.000000,-999,45,-999,0,0,0,0,-999,Windsor - Essex - Chatham-Kent
     1993.000000,        8.000000,       15.000000,     1355.000000,19930815 1755,     1993.000000,        8.000000,       15.000000,     1221.000000,Tilbury,ON,0,       42.254500,      -82.425000,       42.239000,      -82.455000,7000,55,-999,0,0,0,0,-999,Windsor - Essex - Chatham-Kent
     1993.000000,        8.000000,       21.000000,     1645.000000,19930821 2245,     1993.000000,        8.000000,       21.000000,     1514.000000,Holden,AB,0,       53.231500,     -112.231500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Leduc - Camrose - Wetaskiwin - Tofield
     1993.000000,        8.000000,       21.000000,     1650.000000,19930821 2250,     1993.000000,        8.000000,       21.000000,     1532.000000,20 km SW of Frontier,SK,0,       49.100000,     -108.760000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Shaunavon - Maple Creek - Val Marie - Cypress Hills
     1993.000000,        8.000000,       31.000000,     1750.000000,19930831 2150,     1993.000000,        8.000000,       31.000000,     1603.000000,Wotton,QC,1,       45.737819,      -71.807095,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Eastern Townships
     1993.000000,        8.000000,        2.000000,        0.000000,,     1993.000000,        8.000000,        2.000000,        0.000000,Lévis,QC,0,       46.802854,      -71.176135,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Québec
     1993.000000,        9.000000,        3.000000,     1615.000000,19930903 2015,     1993.000000,        9.000000,        3.000000,     1511.000000,Braeside,ON,0,       45.465500,      -76.406000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Renfrew - Pembroke - Barry's Bay
     1993.000000,        9.000000,        9.000000,     1800.000000,19930909 2200,     1993.000000,        9.000000,        9.000000,     1646.000000,Bonnie Lake,ON,1,       45.147000,      -79.265000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Parry Sound - Muskoka
     1993.000000,        9.000000,        3.000000,        0.000000,,     1993.000000,        9.000000,        3.000000,        0.000000,St-Césaire,QC,1,       45.410364,      -73.002159,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Richelieu Valley - Saint-Hyacinthe
     1993.000000,        0.000000,        0.000000,        0.000000,19930612,     1993.000000,        0.000000,        0.000000,        0.000000,Birtle,MB,0,       50.424000,     -101.039000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1993.000000,        0.000000,        0.000000,        0.000000,19930621,     1993.000000,        0.000000,        0.000000,        0.000000,Outlook,SK,0,       51.504000,     -107.046000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Outlook - Watrous - Hanley - Imperial - Dinsmore
     1993.000000,        0.000000,        0.000000,        0.000000,19930718,     1993.000000,        0.000000,        0.000000,        0.000000,Nopiming Prov. Park,MB,0,       50.876000,      -95.388000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Bissett - Nopiming Provincial Park - Pine Falls
     1993.000000,        0.000000,        0.000000,        0.000000,19930729,     1993.000000,        0.000000,        0.000000,        0.000000,Dodsland,SK,0,       51.787000,     -108.830000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kindersley - Rosetown - Biggar - Wilkie - Macklin
     1994.000000,        4.000000,        4.000000,     1700.000000,19940404 2100,     1994.000000,        4.000000,        4.000000,     1552.000000,Franktown,ON,1,       45.031300,      -76.073000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,200,City of Ottawa
     1994.000000,        4.000000,       27.000000,        0.000000,,     1994.000000,        4.000000,       27.000000,        0.000000,St-Janvier,QC,1,       45.704717,      -73.928447,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lachute - Saint-Jérôme
     1994.000000,        5.000000,        5.000000,     1605.000000,19940505 2205,     1994.000000,        5.000000,        5.000000,     1427.000000,Cynthia,AB,0,       53.371500,     -115.418500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
     1994.000000,        5.000000,       12.000000,     1815.000000,19940513 0015,     1994.000000,        5.000000,       12.000000,     1712.000000,Saskatoon,SK,0,       52.190000,     -106.520000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1994.000000,        5.000000,       31.000000,        0.000000,,     1994.000000,        5.000000,       31.000000,        0.000000,Lac-à-la-Tortue,QC,2,       46.612118,      -72.631334,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Mauricie
     1994.000000,        5.000000,       31.000000,        0.000000,,     1994.000000,        5.000000,       31.000000,        0.000000,Donnacona,QC,1,       46.680265,      -71.723785,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Québec
     1994.000000,        5.000000,       31.000000,        0.000000,,     1994.000000,        5.000000,       31.000000,        0.000000,St-Nicolas,QC,1,       46.700000,      -71.400000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Québec
     1994.000000,        5.000000,       22.000000,        0.000000,,     1994.000000,        5.000000,       22.000000,        0.000000,St-Augustin,QC,0,       51.227228,      -58.647772,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Blanc-Sablon
     1994.000000,        6.000000,        5.000000,     1315.000000,19940605 1915,     1994.000000,        6.000000,        5.000000,     1210.000000,Saskatoon,SK,0,       52.210000,     -106.657000,       52.211000,     -106.544000,7910,270,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1994.000000,        6.000000,       10.000000,     1620.000000,19940610 2120,     1994.000000,        6.000000,       10.000000,     1443.000000,Neepawa,MB,0,       50.227000,      -99.481000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1994.000000,        6.000000,       12.000000,     1815.000000,19940612 2215,     1994.000000,        6.000000,       12.000000,     1616.000000,Avonmore,ON,0,       45.191000,      -74.973000,       45.193500,      -74.963000,800,285,-999,0,0,0,0,-999,Cornwall - Morrisburg
     1994.000000,        6.000000,       12.000000,     2000.000000,19940613 0000,     1994.000000,        6.000000,       12.000000,     1833.000000,Thamesville,ON,0,       42.550000,      -81.970000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Windsor - Essex - Chatham-Kent
     1994.000000,        6.000000,       13.000000,     1430.000000,19940613 2030,     1994.000000,        6.000000,       13.000000,     1314.000000,Tatsfield,SK,0,       52.834000,     -109.128000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,The Battlefords - Unity - Maidstone - St. Walburg
     1994.000000,        6.000000,       13.000000,     1430.000000,19940613 2030,     1994.000000,        6.000000,       13.000000,     1316.000000,Delmas,SK,2,       52.928000,     -108.692000,       53.013000,     -108.314000,26900,250,-999,-999,-999,-999,-999,-999,The Battlefords - Unity - Maidstone - St. Walburg
     1994.000000,        6.000000,       14.000000,     1745.000000,19940614 2245,     1994.000000,        6.000000,       14.000000,     1629.000000,Nestor Falls,ON,2,       49.040000,      -94.000000,       49.050000,      -93.780000,16000,265,800,-999,-999,-999,-999,-999,Kenora - Nestor Falls
     1994.000000,        6.000000,       18.000000,     1600.000000,19940618 1900,     1994.000000,        6.000000,       18.000000,     1432.000000,Mactaquac,NB,1,       45.950000,      -66.880000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fredericton and Southern York County
     1994.000000,        6.000000,       24.000000,     1525.000000,19940624 2125,     1994.000000,        6.000000,       24.000000,     1411.000000,Swift Current,SK,0,       50.240000,     -107.800000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Swift Current - Herbert - Cabri - Kyle - Lucky Lake
     1994.000000,        6.000000,       26.000000,     1610.000000,19940626 2210,     1994.000000,        6.000000,       26.000000,     1435.000000,Gibbons,AB,0,       53.881500,     -113.241500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Saskatchewan - Vegreville - Redwater - Smoky Lake
     1994.000000,        6.000000,       29.000000,     1540.000000,19940629 2140,     1994.000000,        6.000000,       29.000000,     1426.000000,Sovereign,SK,0,       51.520000,     -107.720000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kindersley - Rosetown - Biggar - Wilkie - Macklin
     1994.000000,        6.000000,       29.000000,     1547.000000,19940629 2147,     1994.000000,        6.000000,       29.000000,     1436.000000,Ernfold,SK,1,       50.470000,     -106.880000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Swift Current - Herbert - Cabri - Kyle - Lucky Lake
     1994.000000,        6.000000,       29.000000,     1707.000000,19940629 2307,     1994.000000,        6.000000,       29.000000,     1600.000000,Caron,SK,0,       50.426000,     -105.918000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Moose Jaw - Pense - Central Butte - Craik
     1994.000000,        6.000000,       29.000000,     1730.000000,19940629 2330,     1994.000000,        6.000000,       29.000000,     1623.000000,Mortlach,SK,1,       50.460000,     -105.976000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Moose Jaw - Pense - Central Butte - Craik
     1994.000000,        6.000000,       29.000000,     1800.000000,19940630 0000,     1994.000000,        6.000000,       29.000000,     1656.000000,10 km W of Avonlea,SK,0,       50.020000,     -105.170000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Assiniboia - Gravelbourg - Coronach
     1994.000000,        6.000000,       29.000000,     1812.000000,19940630 0012,     1994.000000,        6.000000,       29.000000,     1707.000000,Briercrest,SK,0,       50.177000,     -105.310000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Moose Jaw - Pense - Central Butte - Craik
     1994.000000,        6.000000,       29.000000,     1830.000000,19940630 0030,     1994.000000,        6.000000,       29.000000,     1723.000000,Near Caronport,SK,0,       50.416000,     -105.826000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Moose Jaw - Pense - Central Butte - Craik
     1994.000000,        6.000000,       29.000000,     1840.000000,19940630 0040,     1994.000000,        6.000000,       29.000000,     1708.000000,Taber,AB,0,       49.780000,     -112.130000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lethbridge - Taber - Milk River
     1994.000000,        6.000000,       29.000000,     2130.000000,19940630 0330,     1994.000000,        6.000000,       29.000000,     1927.000000,Grand Coulee,SK,0,       50.428000,     -104.853000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte
     1994.000000,        6.000000,       30.000000,     1604.000000,19940630 2104,     1994.000000,        6.000000,       30.000000,     1443.000000,Near Kenora,ON,2,       49.661283,      -94.392303,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kenora - Nestor Falls
     1994.000000,        6.000000,       30.000000,     1812.000000,19940701 0012,     1994.000000,        6.000000,       30.000000,     1708.000000,Belle Plaine,SK,0,       50.400000,     -105.210000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Moose Jaw - Pense - Central Butte - Craik
     1994.000000,        6.000000,       30.000000,     2000.000000,19940701 0200,     1994.000000,        6.000000,       30.000000,     1802.000000,Balcarres,SK,0,       50.800000,     -103.520000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte
     1994.000000,        6.000000,       12.000000,        0.000000,,     1994.000000,        6.000000,       12.000000,        0.000000,St-Cuthbert,QC,1,       46.149733,      -73.227775,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lanaudière
     1994.000000,        6.000000,       21.000000,        0.000000,,     1994.000000,        6.000000,       21.000000,        0.000000,Parc-de-la-Mauricie,QC,0,       46.785187,      -72.984714,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Mauricie
     1994.000000,        7.000000,       10.000000,     1515.000000,19940710 2115,     1994.000000,        7.000000,       10.000000,     1322.000000,Esterhazy,SK,0,       50.627000,     -102.099000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Yorkton - Melville - Esterhazy
     1994.000000,        7.000000,       10.000000,     1713.000000,19940710 2313,     1994.000000,        7.000000,       10.000000,     1511.000000,Balgonie,SK,1,       50.490000,     -104.295000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte
     1994.000000,        7.000000,       10.000000,     1850.000000,19940710 2350,     1994.000000,        7.000000,       10.000000,     1701.000000,Foxwarren,MB,1,       50.524000,     -101.237000,       50.544000,     -101.139000,7630,250,-999,-999,-999,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1994.000000,        7.000000,       10.000000,     1905.000000,19940711 0005,     1994.000000,        7.000000,       10.000000,     1716.000000,Birtle,MB,4,       50.361000,     -101.037000,       50.396000,     -100.633000,29200,260,-999,0,2,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1994.000000,        7.000000,       11.000000,     1800.000000,19940711 2300,     1994.000000,        7.000000,       11.000000,     1654.000000,Osnaburgh,ON,0,       51.420355,      -90.195414,     -999.000000,     -999.000000,-999,-999,500,-999,-999,-999,-999,-999,Pickle Lake - Wunnummin Lake
     1994.000000,        7.000000,       13.000000,     1500.000000,19940713 1800,     1994.000000,        7.000000,       13.000000,     1336.000000,Petite-Rivière de L'Île,NB,1,       47.870000,      -64.630000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Acadian Peninsula
     1994.000000,        7.000000,       14.000000,     1445.000000,19940714 1945,     1994.000000,        7.000000,       14.000000,     1325.000000,Devlin,ON,0,       48.619120,      -93.672267,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Frances - Rainy Lake
     1994.000000,        7.000000,       15.000000,     1510.000000,19940715 2010,     1994.000000,        7.000000,       15.000000,     1324.000000,Dauphin,MB,0,       51.196000,     -100.162000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Dauphin - Roblin - Winnipegosis
     1994.000000,        7.000000,       21.000000,     1630.000000,19940721 2030,     1994.000000,        7.000000,       21.000000,     1507.000000,Sand Lake,ON,0,       45.604500,      -79.176500,     -999.000000,     -999.000000,-999,-999,20,0,0,0,0,-999,Burk's Falls - Bayfield Inlet
     1994.000000,        7.000000,       21.000000,     1630.000000,19940721 2030,     1994.000000,        7.000000,       21.000000,     1509.000000,South Tea Lake,ON,0,       45.508500,      -78.735500,     -999.000000,     -999.000000,-999,-999,20,0,0,0,0,-999,Algonquin
     1994.000000,        7.000000,       22.000000,     1840.000000,19940722 2240,     1994.000000,        7.000000,       22.000000,     1710.000000,Stratford,ON,0,       43.369000,      -80.950500,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,0,Huron - Perth
     1994.000000,        7.000000,       25.000000,     1500.000000,19940725 1900,     1994.000000,        7.000000,       25.000000,     1321.000000,Rocky Island Lake,ON,0,       46.928000,      -83.020000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,0,Elliot Lake - Ranger Lake
     1994.000000,        7.000000,       30.000000,        0.000000,,     1994.000000,        7.000000,       30.000000,        0.000000,Franklin,QC,0,       45.029455,      -73.922931,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Vaudreuil - Soulanges - Huntingdon
     1994.000000,        7.000000,       21.000000,        0.000000,,     1994.000000,        7.000000,       21.000000,        0.000000,Lac-Saint-Louis,QC,0,       45.423134,      -73.836118,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Metro Montréal - Laval
     1994.000000,        7.000000,        9.000000,        0.000000,,     1994.000000,        7.000000,        9.000000,        0.000000,St-Charles,QC,2,       45.683579,      -73.187286,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Richelieu Valley - Saint-Hyacinthe
     1994.000000,        7.000000,       26.000000,        0.000000,,     1994.000000,        7.000000,       26.000000,        0.000000,Roxton Falls,QC,0,       45.573767,      -72.521591,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Eastern Townships
     1994.000000,        8.000000,        4.000000,     1500.000000,19940804 1900,     1994.000000,        8.000000,        4.000000,     1351.000000,Aylmer,QC,2,       45.404000,      -75.843600,       45.409600,      -75.819300,2000,250,100,0,5,-999,-999,8000,Gatineau
     1994.000000,        8.000000,        4.000000,     1530.000000,19940804 1930,     1994.000000,        8.000000,        4.000000,     1420.000000,Carp,ON,2,       45.380000,      -76.120000,     -999.000000,     -999.000000,-999,-999,-999,0,0,3,3,2000,City of Ottawa
     1994.000000,        8.000000,        4.000000,     1815.000000,19940804 2215,     1994.000000,        8.000000,        4.000000,     1611.000000,Alexandria,ON,1,       45.307000,      -74.634000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Cornwall - Morrisburg
     1994.000000,        8.000000,       11.000000,     1445.000000,19940811 2045,     1994.000000,        8.000000,       11.000000,     1250.000000,Crooked Lake,SK,0,       50.590000,     -102.670000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Yorkton - Melville - Esterhazy
     1994.000000,        8.000000,       12.000000,     2200.000000,19940813 0300,     1994.000000,        8.000000,       12.000000,     2029.000000,Gardenton,MB,0,       49.082000,      -96.687000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Steinbach - St. Adolphe - Dominion City - Vita - Richer
     1994.000000,        8.000000,       17.000000,     1620.000000,19940817 2220,     1994.000000,        8.000000,       17.000000,     1503.000000,Gull Lake,SK,0,       50.100000,     -108.480000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Leader - Gull Lake
     1994.000000,        8.000000,       17.000000,     1900.000000,19940818 0100,     1994.000000,        8.000000,       17.000000,     1723.000000,Edmonton,AB,0,       53.550000,     -113.468500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,City of Edmonton - St. Albert - Sherwood Park
     1994.000000,        8.000000,       18.000000,     1630.000000,19940818 2130,     1994.000000,        8.000000,       18.000000,     1444.000000,Rossman Lake,MB,0,       50.739000,     -100.693000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1994.000000,        8.000000,       27.000000,      900.000000,19940827 1300,     1994.000000,        8.000000,       27.000000,      735.000000,Piney,MB,1,       49.075000,      -95.977000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Sprague - Northwest Angle Provincial Forest
     1994.000000,        8.000000,       29.000000,     1420.000000,19940829 2020,     1994.000000,        8.000000,       29.000000,     1222.000000,Beaverlodge,AB,0,       55.255000,     -119.441000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Grande Prairie - Beaverlodge - Valleyview
     1994.000000,        8.000000,       29.000000,     1720.000000,19940829 2320,     1994.000000,        8.000000,       29.000000,     1546.000000,Fort MacLeod,AB,0,       49.720000,     -113.280000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Cardston - Fort Macleod - Magrath
     1994.000000,        8.000000,        4.000000,        0.000000,,     1994.000000,        8.000000,        4.000000,        0.000000,Laurel,QC,2,       45.853483,      -74.474357,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Laurentians
     1994.000000,        8.000000,       28.000000,        0.000000,,     1994.000000,        8.000000,       28.000000,        0.000000,L'Île-Perrot,QC,0,       45.393340,      -73.955068,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Vaudreuil - Soulanges - Huntingdon
     1994.000000,        8.000000,        4.000000,        0.000000,,     1994.000000,        8.000000,        4.000000,        0.000000,Rawdon,QC,1,       46.045717,      -73.710730,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lanaudière
     1994.000000,        9.000000,        9.000000,     1800.000000,19940910 0000,     1994.000000,        9.000000,        9.000000,     1631.000000,Trochu,AB,0,       51.830000,     -113.220000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Drumheller - Three Hills
     1994.000000,        9.000000,       17.000000,     1400.000000,19940917 1700,     1994.000000,        9.000000,       17.000000,     1241.000000,Dundee,NB,2,       48.000000,      -66.480000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Campbellton and Restigouche County
     1994.000000,       10.000000,       26.000000,        0.000000,,     1994.000000,       10.000000,       26.000000,        0.000000,Prince George,BC,0,       53.916667,     -122.750000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,1000,Prince George
     1994.000000,        0.000000,        0.000000,        0.000000,19940719,     1994.000000,        0.000000,        0.000000,        0.000000,Hazel Dell,SK,0,       51.942000,     -103.044000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kamsack - Canora - Preeceville
     1994.000000,        0.000000,        0.000000,        0.000000,19940827,     1994.000000,        0.000000,        0.000000,        0.000000,Killarney,MB,1,       49.180000,      -99.660000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Killarney - Pilot Mound - Manitou
     1995.000000,        6.000000,        5.000000,     1700.000000,19950605 2300,     1995.000000,        6.000000,        5.000000,     1506.000000,Clairmont,AB,1,       55.256700,     -118.800000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Grande Prairie - Beaverlodge - Valleyview
     1995.000000,        6.000000,        7.000000,     1700.000000,19950607 2100,     1995.000000,        6.000000,        7.000000,     1545.000000,Uxbridge,ON,1,       44.118000,      -79.046500,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,York - Durham
     1995.000000,        6.000000,       16.000000,     1945.000000,19950617 0145,     1995.000000,        6.000000,       16.000000,     1810.000000,Legal,AB,0,       53.950000,     -113.583300,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
